# Radial optical model potential from MARLEY KoningDelarocheOpticalModel
# Target: Z=18  A=40  nuclide=Ar40
# Energy grid: 1 to 20 MeV, 1 MeV step
# Radial grid: 0 to 21 fm, 0.26781 fm step
# l = 1 (j = l + 1/2, l.s = l)
# Columns: E(MeV)  k  r(fm)  Re(U)(MeV)  Im(U)(MeV)
   8.00000   2   14.729550    1.759677e+00   -2.371631e-07
   8.00000   2   14.997360    1.728257e+00   -1.492093e-07
   8.00000   2   15.265170    1.697938e+00   -9.407770e-08
   8.00000   2   15.532980    1.668664e+00   -5.944920e-08
   8.00000   2   15.800790    1.640382e+00   -3.765272e-08
   8.00000   2   16.068600    1.613043e+00   -2.390320e-08
   8.00000   2   16.336410    1.586600e+00   -1.521035e-08
   8.00000   2   16.604220    1.561010e+00   -9.701857e-09
   8.00000   2   16.872030    1.536232e+00   -6.203085e-09
   8.00000   2   17.139840    1.512229e+00   -3.975551e-09
   8.00000   2   17.407650    1.488964e+00   -2.553984e-09
   8.00000   2   17.675460    1.466404e+00   -1.644599e-09
   8.00000   2   17.943270    1.444517e+00   -1.061471e-09
   8.00000   2   18.211080    1.423274e+00   -6.866618e-10
   8.00000   2   18.478890    1.402647e+00   -4.451860e-10
   8.00000   2   18.746700    1.382609e+00   -2.892524e-10
   8.00000   2   19.014510    1.363136e+00   -1.883299e-10
   8.00000   2   19.282320    1.344203e+00   -1.228671e-10
   8.00000   2   19.550130    1.325790e+00   -8.031393e-11
   8.00000   2   19.817940    1.307874e+00   -5.259553e-11
   8.00000   2   20.085750    1.290435e+00   -3.450415e-11
   8.00000   2   20.353560    1.273456e+00   -2.267357e-11
   8.00000   2   20.621370    1.256917e+00   -1.492298e-11
   8.00000   2   20.889180    1.240803e+00   -9.836466e-12
   9.00000   1    0.267810   -4.905359e+01   -7.669830e-01
   9.00000   1    0.535620   -4.889446e+01   -7.744537e-01
   9.00000   1    0.803430   -4.877967e+01   -7.858848e-01
   9.00000   1    1.071240   -4.863967e+01   -8.047340e-01
   9.00000   1    1.339050   -4.844094e+01   -8.360795e-01
   9.00000   1    1.606860   -4.814570e+01   -8.881186e-01
   9.00000   1    1.874670   -4.770105e+01   -9.740615e-01
   9.00000   1    2.142480   -4.703008e+01   -1.114801e+00
   9.00000   1    2.410290   -4.602304e+01   -1.342254e+00
   9.00000   1    2.678100   -4.453323e+01   -1.702256e+00
   9.00000   1    2.945910   -4.238915e+01   -2.253402e+00
   9.00000   1    3.213720   -3.943808e+01   -3.053535e+00
   9.00000   1    3.481530   -3.562215e+01   -4.120995e+00
   9.00000   1    3.749340   -3.105225e+01   -5.365046e+00
   9.00000   1    4.017150   -2.602325e+01   -6.521716e+00
   9.00000   1    4.284960   -2.094462e+01   -7.197048e+00
   9.00000   1    4.552770   -1.621928e+01   -7.086445e+00
   9.00000   1    4.820580   -1.213605e+01   -6.212835e+00
   9.00000   1    5.088390   -8.823932e+00   -4.909965e+00
   9.00000   1    5.356200   -6.271797e+00   -3.571004e+00
   9.00000   1    5.624010   -4.381992e+00   -2.443757e+00
   9.00000   1    5.891820   -3.023528e+00   -1.603867e+00
   9.00000   1    6.159630   -2.067723e+00   -1.024181e+00
   9.00000   1    6.427440   -1.405331e+00   -6.427373e-01
   9.00000   1    6.695250   -9.510790e-01   -3.990398e-01
   9.00000   1    6.963060   -6.418007e-01   -2.461325e-01
   9.00000   1    7.230870   -4.322552e-01   -1.512355e-01
   9.00000   1    7.498680   -2.907486e-01   -9.272502e-02
   9.00000   1    7.766490   -1.953994e-01   -5.678738e-02
   9.00000   1    8.034300   -1.312458e-01   -3.476194e-02
   9.00000   1    8.302110   -8.812315e-02   -2.127827e-02
   9.00000   1    8.569920   -5.915546e-02   -1.302775e-02
   9.00000   1    8.837730   -3.970432e-02   -7.979711e-03
   9.00000   1    9.105540   -2.664674e-02   -4.890470e-03
   9.00000   1    9.373350   -1.788257e-02   -2.999223e-03
   9.00000   1    9.641160   -1.200068e-02   -1.840785e-03
   9.00000   1    9.908970   -8.053398e-03   -1.130764e-03
   9.00000   1   10.176780   -5.404475e-03   -6.952681e-04
   9.00000   1   10.444590   -3.626867e-03   -4.279372e-04
   9.00000   1   10.712400   -2.433968e-03   -2.636890e-04
   9.00000   1   10.980210   -1.633443e-03   -1.626769e-04
   9.00000   1   11.248020   -1.096224e-03   -1.004894e-04
   9.00000   1   11.515830   -7.357002e-04   -6.216046e-05
   9.00000   1   11.783640   -4.937513e-04   -3.850774e-05
   9.00000   1   12.051450   -3.313762e-04   -2.389253e-05
   9.00000   1   12.319260   -2.224026e-04   -1.484901e-05
   9.00000   1   12.587070   -1.492668e-04   -9.244743e-06
   9.00000   1   12.854880   -1.001823e-04   -5.766261e-06
   9.00000   1   13.122690   -6.723934e-05   -3.603587e-06
   9.00000   1   13.390500   -4.512941e-05   -2.256600e-06
   9.00000   1   13.658310   -3.029002e-05   -1.416082e-06
   9.00000   1   13.926120   -2.033025e-05   -8.905737e-07
   9.00000   1   14.193930   -1.364549e-05   -5.613435e-07
   9.00000   1   14.461740   -9.158792e-06   -3.546429e-07
   9.00000   1   14.729550   -6.147378e-06   -2.245846e-07
   9.00000   1   14.997360   -4.126141e-06   -1.425649e-07
   9.00000   1   15.265170   -2.769494e-06   -9.071987e-08
   9.00000   1   15.532980   -1.858912e-06   -5.787051e-08
   9.00000   1   15.800790   -1.247726e-06   -3.700669e-08
   9.00000   1   16.068600   -8.374929e-07   -2.372296e-08
   9.00000   1   16.336410   -5.621403e-07   -1.524459e-08
   9.00000   1   16.604220   -3.773200e-07   -9.819919e-09
   9.00000   1   16.872030   -2.532656e-07   -6.340571e-09
   9.00000   1   17.139840   -1.699981e-07   -4.103506e-09
   9.00000   1   17.407650   -1.141071e-07   -2.661718e-09
   9.00000   1   17.675460   -7.659188e-08   -1.730293e-09
   9.00000   1   17.943270   -5.141071e-08   -1.127185e-09
   9.00000   1   18.211080   -3.450845e-08   -7.357896e-10
   9.00000   1   18.478890   -2.316318e-08   -4.812349e-10
   9.00000   1   18.746700   -1.554790e-08   -3.153312e-10
   9.00000   1   19.014510   -1.043628e-08   -2.069869e-10
   9.00000   1   19.282320   -7.005202e-09   -1.360957e-10
   9.00000   1   19.550130   -4.702147e-09   -8.962536e-11
   9.00000   1   19.817940   -3.156256e-09   -5.911010e-11
   9.00000   1   20.085750   -2.118600e-09   -3.903885e-11
   9.00000   1   20.353560   -1.422086e-09   -2.581653e-11
   9.00000   1   20.621370   -9.545608e-10   -1.709331e-11
   9.00000   1   20.889180   -6.407397e-10   -1.133041e-11
   9.00000   2    0.267810   -4.752765e+01   -7.039538e-01
   9.00000   2    0.535620   -4.738794e+01   -7.131652e-01
   9.00000   2    0.803430   -4.730912e+01   -7.276533e-01
   9.00000   2    1.071240   -4.721826e+01   -7.515025e-01
   9.00000   2    1.339050   -4.707758e+01   -7.909335e-01
   9.00000   2    1.606860   -4.684328e+01   -8.559837e-01
   9.00000   2    1.874670   -4.645405e+01   -9.627584e-01
   9.00000   2    2.142480   -4.582148e+01   -1.136600e+00
   9.00000   2    2.410290   -4.482087e+01   -1.416016e+00
   9.00000   2    2.678100   -4.328742e+01   -1.856000e+00
   9.00000   2    2.945910   -4.103042e+01   -2.526416e+00
   9.00000   2    3.213720   -3.788153e+01   -3.495623e+00
   9.00000   2    3.481530   -3.377819e+01   -4.784196e+00
   9.00000   2    3.749340   -2.884549e+01   -6.282568e+00
   9.00000   2    4.017150   -2.341486e+01   -7.675978e+00
   9.00000   2    4.284960   -1.794874e+01   -8.496874e+00
   9.00000   2    4.552770   -1.289415e+01   -8.384246e+00
   9.00000   2    4.820580   -8.536801e+00   -7.364027e+00
   9.00000   2    5.088390   -5.026221e+00   -5.829741e+00
   9.00000   2    5.356200   -2.356137e+00   -4.246858e+00
   9.00000   2    5.624010   -4.198315e-01   -2.910594e+00
   9.00000   2    5.891820    9.288049e-01   -1.912765e+00
   9.00000   2    6.159630    1.834154e+00   -1.222808e+00
   9.00000   2    6.427440    2.418996e+00   -7.681134e-01
   9.00000   2    6.695250    2.779110e+00   -4.772505e-01
   9.00000   2    6.963060    2.985288e+00   -2.945586e-01
   9.00000   2    7.230870    3.088032e+00   -1.810787e-01
   9.00000   2    7.498680    3.122521e+00   -1.110611e-01
   9.00000   2    7.766490    3.112844e+00   -6.803140e-02
   9.00000   2    8.034300    3.075292e+00   -4.164798e-02
   9.00000   2    8.302110    3.020763e+00   -2.549154e-02
   9.00000   2    8.569920    2.956481e+00   -1.560388e-02
   9.00000   2    8.837730    2.887180e+00   -9.553955e-03
   9.00000   2    9.105540    2.815925e+00   -5.851997e-03
   9.00000   2    9.373350    2.744666e+00   -3.586235e-03
   9.00000   2    9.641160    2.674614e+00   -2.198989e-03
   9.00000   2    9.908970    2.606491e+00   -1.349241e-03
   9.00000   2   10.176780    2.540700e+00   -8.284531e-04
   9.00000   2   10.444590    2.477437e+00   -5.090833e-04
   9.00000   2   10.712400    2.416768e+00   -3.130997e-04
   9.00000   2   10.980210    2.358675e+00   -1.927438e-04
   9.00000   2   11.248020    2.303089e+00   -1.187723e-04
   9.00000   2   11.515830    2.249913e+00   -7.326897e-05
   9.00000   2   11.783640    2.199038e+00   -4.525124e-05
   9.00000   2   12.051450    2.150345e+00   -2.798224e-05
   9.00000   2   12.319260    2.103715e+00   -1.732660e-05
   9.00000   2   12.587070    2.059034e+00   -1.074388e-05
   9.00000   2   12.854880    2.016190e+00   -6.672135e-06
   9.00000   2   13.122690    1.975079e+00   -4.150143e-06
   9.00000   2   13.390500    1.935601e+00   -2.585800e-06
   9.00000   2   13.658310    1.897664e+00   -1.613983e-06
   9.00000   2   13.926120    1.861181e+00   -1.009283e-06
   9.00000   2   14.193930    1.826072e+00   -6.323726e-07
   9.00000   2   14.461740    1.792261e+00   -3.970214e-07
   9.00000   2   14.729550    1.759677e+00   -2.497858e-07
   9.00000   2   14.997360    1.728257e+00   -1.574940e-07
   9.00000   2   15.265170    1.697938e+00   -9.952423e-08
   9.00000   2   15.532980    1.668664e+00   -6.303543e-08
   9.00000   2   15.800790    1.640382e+00   -4.001751e-08
   9.00000   2   16.068600    1.613043e+00   -2.546472e-08
   9.00000   2   16.336410    1.586600e+00   -1.624278e-08
   9.00000   2   16.604220    1.561010e+00   -1.038530e-08
   9.00000   2   16.872030    1.536232e+00   -6.656018e-09
   9.00000   2   17.139840    1.512229e+00   -4.276033e-09
   9.00000   2   17.407650    1.488964e+00   -2.753522e-09
   9.00000   2   17.675460    1.466404e+00   -1.777224e-09
   9.00000   2   17.943270    1.444517e+00   -1.149695e-09
   9.00000   2   18.211080    1.423274e+00   -7.453953e-10
   9.00000   2   18.478890    1.402647e+00   -4.843143e-10
   9.00000   2   18.746700    1.382609e+00   -3.153367e-10
   9.00000   2   19.014510    1.363136e+00   -2.057291e-10
   9.00000   2   19.282320    1.344203e+00   -1.344794e-10
   9.00000   2   19.550130    1.325790e+00   -8.806800e-11
   9.00000   2   19.817940    1.307874e+00   -5.777566e-11
   9.00000   2   20.085750    1.290435e+00   -3.796623e-11
   9.00000   2   20.353560    1.273456e+00   -2.498831e-11
   9.00000   2   20.621370    1.256917e+00   -1.647115e-11
   9.00000   2   20.889180    1.240803e+00   -1.087228e-11
  10.00000   1    0.267810   -4.869233e+01   -8.423047e-01
  10.00000   1    0.535620   -4.853413e+01   -8.497380e-01
  10.00000   1    0.803430   -4.842022e+01   -8.610186e-01
  10.00000   1    1.071240   -4.828141e+01   -8.796285e-01
  10.00000   1    1.339050   -4.808441e+01   -9.106289e-01
  10.00000   1    1.606860   -4.779171e+01   -9.621873e-01
  10.00000   1    1.874670   -4.735084e+01   -1.047480e+00
  10.00000   1    2.142480   -4.668544e+01   -1.187367e+00
  10.00000   1    2.410290   -4.568653e+01   -1.413754e+00
  10.00000   1    2.678100   -4.420840e+01   -1.772504e+00
  10.00000   1    2.945910   -4.208067e+01   -2.322291e+00
  10.00000   1    3.213720   -3.915157e+01   -3.121079e+00
  10.00000   1    3.481530   -3.536357e+01   -4.187260e+00
  10.00000   1    3.749340   -3.082677e+01   -5.429866e+00
  10.00000   1    4.017150   -2.583409e+01   -6.584192e+00
  10.00000   1    4.284960   -2.079213e+01   -7.255198e+00
  10.00000   1    4.552770   -1.610100e+01   -7.137595e+00
  10.00000   1    4.820580   -1.204741e+01   -6.254803e+00
  10.00000   1    5.088390   -8.759392e+00   -4.942092e+00
  10.00000   1    5.356200   -6.225870e+00   -3.594197e+00
  10.00000   1    5.624010   -4.349872e+00   -2.459780e+00
  10.00000   1    5.891820   -3.001346e+00   -1.614610e+00
  10.00000   1    6.159630   -2.052542e+00   -1.031247e+00
  10.00000   1    6.427440   -1.395007e+00   -6.473335e-01
  10.00000   1    6.695250   -9.440884e-01   -4.020107e-01
  10.00000   1    6.963060   -6.370811e-01   -2.480473e-01
  10.00000   1    7.230870   -4.290752e-01   -1.524686e-01
  10.00000   1    7.498680   -2.886088e-01   -9.351933e-02
  10.00000   1    7.766490   -1.939609e-01   -5.729965e-02
  10.00000   1    8.034300   -1.302792e-01   -3.509285e-02
  10.00000   1    8.302110   -8.747401e-02   -2.149242e-02
  10.00000   1    8.569920   -5.871960e-02   -1.316661e-02
  10.00000   1    8.837730   -3.941171e-02   -8.069930e-03
  10.00000   1    9.105540   -2.645032e-02   -4.949206e-03
  10.00000   1    9.373350   -1.775073e-02   -3.037538e-03
  10.00000   1    9.641160   -1.191219e-02   -1.865828e-03
  10.00000   1    9.908970   -7.994004e-03   -1.147162e-03
  10.00000   1   10.176780   -5.364612e-03   -7.060248e-04
  10.00000   1   10.444590   -3.600112e-03   -4.350053e-04
  10.00000   1   10.712400   -2.416011e-03   -2.683409e-04
  10.00000   1   10.980210   -1.621391e-03   -1.657432e-04
  10.00000   1   11.248020   -1.088135e-03   -1.025134e-04
  10.00000   1   11.515830   -7.302707e-04   -6.349824e-05
  10.00000   1   11.783640   -4.901071e-04   -3.939306e-05
  10.00000   1   12.051450   -3.289303e-04   -2.447911e-05
  10.00000   1   12.319260   -2.207608e-04   -1.523808e-05
  10.00000   1   12.587070   -1.481649e-04   -9.503064e-06
  10.00000   1   12.854880   -9.944272e-05   -5.937931e-06
  10.00000   1   13.122690   -6.674291e-05   -3.717770e-06
  10.00000   1   13.390500   -4.479620e-05   -2.332607e-06
  10.00000   1   13.658310   -3.006636e-05   -1.466714e-06
  10.00000   1   13.926120   -2.018013e-05   -9.243249e-07
  10.00000   1   14.193930   -1.354472e-05   -5.838557e-07
  10.00000   1   14.461740   -9.091157e-06   -3.696672e-07
  10.00000   1   14.729550   -6.101980e-06   -2.346167e-07
  10.00000   1   14.997360   -4.095669e-06   -1.492668e-07
  10.00000   1   15.265170   -2.749040e-06   -9.519895e-08
  10.00000   1   15.532980   -1.845183e-06   -6.086521e-08
  10.00000   1   15.800790   -1.238510e-06   -3.900966e-08
  10.00000   1   16.068600   -8.313072e-07   -2.506306e-08
  10.00000   1   16.336410   -5.579883e-07   -1.614146e-08
  10.00000   1   16.604220   -3.745330e-07   -1.042033e-08
  10.00000   1   16.872030   -2.513949e-07   -6.742608e-09
  10.00000   1   17.139840   -1.687424e-07   -4.372774e-09
  10.00000   1   17.407650   -1.132643e-07   -2.842101e-09
  10.00000   1   17.675460   -7.602611e-08   -1.851154e-09
  10.00000   1   17.943270   -5.103095e-08   -1.208179e-09
  10.00000   1   18.211080   -3.425354e-08   -7.900746e-10
  10.00000   1   18.478890   -2.299207e-08   -5.176241e-10
  10.00000   1   18.746700   -1.543304e-08   -3.397272e-10
  10.00000   1   19.014510   -1.035919e-08   -2.233444e-10
  10.00000   1   19.282320   -6.953453e-09   -1.470645e-10
  10.00000   1   19.550130   -4.667411e-09   -9.698141e-11
  10.00000   1   19.817940   -3.132940e-09   -6.404374e-11
  10.00000   1   20.085750   -2.102949e-09   -4.234805e-11
  10.00000   1   20.353560   -1.411581e-09   -2.803631e-11
  10.00000   1   20.621370   -9.475089e-10   -1.858242e-11
  10.00000   1   20.889180   -6.360061e-10   -1.232941e-11
  10.00000   2    0.267810   -4.711236e+01   -7.839379e-01
  10.00000   2    0.535620   -4.697366e+01   -7.931989e-01
  10.00000   2    0.803430   -4.689587e+01   -8.076928e-01
  10.00000   2    1.071240   -4.680641e+01   -8.315635e-01
  10.00000   2    1.339050   -4.666775e+01   -8.710781e-01
  10.00000   2    1.606860   -4.643644e+01   -9.363495e-01
  10.00000   2    1.874670   -4.605163e+01   -1.043616e+00
  10.00000   2    2.142480   -4.542556e+01   -1.218450e+00
  10.00000   2    2.410290   -4.443442e+01   -1.499742e+00
  10.00000   2    2.678100   -4.291452e+01   -1.943072e+00
  10.00000   2    2.945910   -4.067642e+01   -2.619094e+00
  10.00000   2    3.213720   -3.755282e+01   -3.596975e+00
  10.00000   2    3.481530   -3.348155e+01   -4.897544e+00
  10.00000   2    3.749340   -2.858682e+01   -6.409883e+00
  10.00000   2    4.017150   -2.319781e+01   -7.815298e+00
  10.00000   2    4.284960   -1.777374e+01   -8.640408e+00
  10.00000   2    4.552770   -1.275836e+01   -8.519839e+00
  10.00000   2    4.820580   -8.435020e+00   -7.480268e+00
  10.00000   2    5.088390   -4.952101e+00   -5.920722e+00
  10.00000   2    5.356200   -2.303384e+00   -4.312950e+00
  10.00000   2    5.624010   -3.829316e-01   -2.956028e+00
  10.00000   2    5.891820    9.542901e-01   -1.942838e+00
  10.00000   2    6.159630    1.851597e+00   -1.242231e+00
  10.00000   2    6.427440    2.430860e+00   -7.804700e-01
  10.00000   2    6.695250    2.787144e+00   -4.850415e-01
  10.00000   2    6.963060    2.990712e+00   -2.994468e-01
  10.00000   2    7.230870    3.091688e+00   -1.841385e-01
  10.00000   2    7.498680    3.124981e+00   -1.129750e-01
  10.00000   2    7.766490    3.114498e+00   -6.922887e-02
  10.00000   2    8.034300    3.076403e+00   -4.239793e-02
  10.00000   2    8.302110    3.021510e+00   -2.596186e-02
  10.00000   2    8.569920    2.956982e+00   -1.589935e-02
  10.00000   2    8.837730    2.887516e+00   -9.739917e-03
  10.00000   2    9.105540    2.816151e+00   -5.969279e-03
  10.00000   2    9.373350    2.744818e+00   -3.660361e-03
  10.00000   2    9.641160    2.674716e+00   -2.245945e-03
  10.00000   2    9.908970    2.606559e+00   -1.379052e-03
  10.00000   2   10.176780    2.540745e+00   -8.474250e-04
  10.00000   2   10.444590    2.477468e+00   -5.211853e-04
  10.00000   2   10.712400    2.416789e+00   -3.208378e-04
  10.00000   2   10.980210    2.358688e+00   -1.977035e-04
  10.00000   2   11.248020    2.303098e+00   -1.219587e-04
  10.00000   2   11.515830    2.249920e+00   -7.532090e-05
  10.00000   2   11.783640    2.199042e+00   -4.657568e-05
  10.00000   2   12.051450    2.150347e+00   -2.883906e-05
  10.00000   2   12.319260    2.103717e+00   -1.788214e-05
  10.00000   2   12.587070    2.059035e+00   -1.110485e-05
  10.00000   2   12.854880    2.016191e+00   -6.907167e-06
  10.00000   2   13.122690    1.975079e+00   -4.303485e-06
  10.00000   2   13.390500    1.935601e+00   -2.686039e-06
  10.00000   2   13.658310    1.897664e+00   -1.679630e-06
  10.00000   2   13.926120    1.861182e+00   -1.052351e-06
  10.00000   2   14.193930    1.826072e+00   -6.606745e-07
  10.00000   2   14.461740    1.792261e+00   -4.156494e-07
